user_id,book_id,rating
191,12,3.0
191,47,2.9
191,75,2.4
191,79,2.1
191,31,3.2
191,60,2.9
191,43,2.3
192,62,3.9
192,73,2.8
192,29,2.8
192,26,3.4
192,46,3.6
192,2,1.9
192,74,2.8
192,47,2.7
192,11,3.7
192,39,3.1
192,5,3.3
192,64,3.1
192,54,3.0
192,69,3.0
192,27,2.5
193,23,2.7
193,11,2.4
193,18,2.8
193,61,3.0
193,12,2.9
193,28,2.9
193,27,2.9
193,8,3.2
193,16,3.0
193,36,3.2
193,58,3.6
193,37,3.0
193,10,3.0
193,2,3.8
193,77,3.6
193,67,3.4
193,39,3.2
193,33,2.2
193,64,3.4
193,22,2.3
194,65,2.9
194,56,3.4
194,31,3.4
194,53,2.7
194,64,3.8
194,39,3.2
194,17,3.2
194,55,3.9
194,76,3.5
194,24,2.8
194,37,3.2
195,67,2.9
195,5,3.6
195,27,2.9
195,13,3.3
195,63,2.3
195,8,3.8
195,36,2.2
195,4,2.9
195,38,3.0
195,33,2.5
195,72,2.7
195,69,2.5
195,57,3.5
195,76,3.1
195,23,3.3
195,11,3.2
195,45,2.6
195,60,3.1
195,61,2.7
195,21,2.8
195,30,2.8
195,66,3.3
195,16,3.3
195,35,2.8
196,12,3.2
196,40,3.3
196,10,2.7
196,15,2.5
196,64,2.8
196,60,3.1
196,17,3.4
196,29,2.9
196,81,2.9
196,44,2.7
196,11,2.7
197,70,3.2
197,34,2.7
197,46,3.5
197,16,3.0
197,61,3.3
197,19,2.3
197,24,2.6
197,59,3.2
197,7,3.2
197,6,2.7
197,65,2.7
197,52,3.2
197,18,2.7
197,41,2.6
198,30,1.9
198,34,3.0
198,71,2.1
198,39,2.7
198,37,3.0
198,49,3.0
198,58,3.8
198,29,2.9
198,8,3.0
198,4,3.7
198,55,3.0
198,52,2.6
198,32,2.6
198,16,2.7
198,60,3.6
198,69,2.7
198,65,2.7
199,2,3.5
199,11,3.2
199,70,3.1
199,78,2.5
199,64,2.8
199,48,3.1
199,45,3.0
199,12,3.0
199,31,3.4
199,51,2.3
199,40,3.7
199,37,3.0
199,52,2.8
199,73,3.2
200,70,3.1
200,63,3.5
200,50,2.9
200,54,2.7
200,10,2.7
200,51,3.3
200,21,3.3
200,42,2.9
200,59,2.7
200,18,2.6
200,62,2.7
200,11,2.7
200,66,3.4
200,40,2.5
200,49,2.8
200,47,2.7
200,38,2.9
200,26,3.0
200,41,3.1
200,76,3.1
200,80,2.6
200,74,3.5
200,29,3.1
200,37,3.4
201,58,3.7
201,54,3.1
201,42,2.8
201,32,3.5
201,31,2.7
201,52,2.0
201,14,2.9
201,68,3.5
201,72,2.6
201,15,2.5
201,53,3.3
201,34,3.3
201,59,1.9
201,12,2.7
201,2,3.4
201,37,3.7
201,13,3.1
201,8,3.1
201,76,3.0
201,61,3.5
201,5,2.8
201,25,3.4
202,10,3.2
202,42,3.1
202,2,2.4
202,80,2.5
202,9,2.7
202,3,2.9
202,60,2.5
202,78,3.4
202,76,3.3
202,4,2.1
202,43,2.1
203,25,3.6
203,58,3.3
203,81,3.4
203,72,2.2
203,11,3.8
203,3,3.4
203,47,3.4
203,67,3.3
203,70,3.0
203,12,3.2
203,38,2.4
203,52,3.5
203,28,2.9
203,24,2.9
203,26,2.7
203,79,3.0
203,36,3.1
203,16,3.3
203,23,3.0
203,66,3.2
203,49,2.5
203,33,2.6
204,73,2.8
204,12,3.2
204,46,2.9
204,30,3.2
204,9,2.8
204,69,3.0
204,75,2.6
204,68,2.3
204,48,3.2
204,78,2.8
204,67,2.8
204,76,3.3
204,37,2.6
204,15,3.4
204,2,3.1
204,33,3.4
204,1,3.1
204,14,2.8
204,61,2.7
204,81,2.3
204,22,2.9
204,13,2.6
205,14,2.8
205,55,3.9
205,50,3.7
205,22,2.9
205,69,2.7
205,30,3.4
205,64,3.1
205,70,2.9
205,49,2.7
205,36,2.7
205,52,3.6
205,51,3.1
205,29,2.6
206,19,2.9
206,42,2.4
206,33,2.9
206,15,3.0
206,26,2.7
206,38,3.0
206,20,3.3
206,3,3.0
206,16,2.8
206,50,3.0
206,67,2.7
206,30,2.8
206,58,2.3
206,74,3.2
206,5,4.1
206,36,2.4
206,80,2.5
206,32,3.4
206,75,2.6
206,78,3.1
206,41,3.0
207,63,2.5
207,26,3.0
207,64,2.7
207,46,3.1
207,66,2.6
207,49,2.7
207,10,3.0
207,55,2.8
207,81,2.5
207,70,3.1
207,80,2.5
207,12,2.6
207,2,2.4
207,1,3.2
207,67,3.3
207,3,2.8
208,10,3.1
208,64,4.1
208,49,2.9
208,45,3.7
208,16,3.1
208,81,3.4
208,56,2.8
208,36,3.0
208,76,2.9
208,18,3.7
208,41,2.6
208,24,4.0
208,21,2.3
208,79,2.4
208,22,2.4
209,54,2.9
209,71,2.7
209,79,2.1
209,36,2.8
209,48,2.7
209,74,2.6
209,81,3.7
209,50,2.5
209,55,2.9
209,28,2.7
209,26,2.5
209,21,2.4
209,2,2.7
210,36,2.5
210,39,2.5
210,17,3.0
210,26,3.7
210,67,2.6
210,42,2.9
210,24,3.2
210,28,4.0
210,31,3.1
210,19,2.5
211,20,3.2
211,72,3.2
211,59,2.8
211,6,2.7
211,63,3.5
211,21,3.0
211,74,3.3
211,24,3.2
211,31,4.0
211,38,2.4
211,43,3.1
211,36,2.3
211,9,2.5
211,7,2.7
211,37,2.7
211,35,2.2
211,13,2.3
212,63,2.5
212,30,2.5
212,22,2.5
212,21,2.9
212,76,3.2
212,27,2.8
212,46,2.7
212,39,3.2
212,25,2.9
212,32,3.5
212,79,2.1
213,37,3.8
213,77,3.7
213,12,3.4
213,1,2.9
213,11,2.9
213,75,3.0
213,59,3.1
213,60,3.2
213,18,3.4
213,68,4.0
213,41,3.4
213,80,3.0
213,49,2.3
213,21,3.4
213,64,3.0
213,48,2.4
213,58,2.3
213,15,2.6
213,39,3.0
213,6,2.8
213,22,2.8
213,34,3.4
213,44,3.0
213,51,3.4
213,53,2.8
213,24,3.0
213,70,3.4
214,41,3.4
214,72,3.2
214,63,2.4
214,15,2.5
214,3,3.5
214,19,2.5
214,62,3.3
214,49,2.6
214,76,3.1
214,9,3.1
214,40,2.9
214,58,3.4
215,36,3.2
215,75,3.1
215,8,3.0
215,60,2.0
215,67,3.0
215,14,2.7
215,47,3.7
215,80,2.1
215,40,3.7
215,10,3.0
215,65,2.4
215,6,2.4
215,66,2.6
215,20,3.5
215,81,2.4
215,44,2.7
215,33,2.5
216,58,2.6
216,33,2.9
216,18,2.4
216,34,3.7
216,79,2.7
216,50,3.1
216,4,2.2
216,57,2.7
216,56,2.8
216,32,3.2
216,12,3.2
216,36,2.3
216,67,2.9
216,41,2.9
216,31,2.9
217,68,3.1
217,3,2.7
217,63,2.8
217,80,2.0
217,37,3.4
217,50,3.1
217,76,3.5
217,35,2.6
217,11,3.3
217,69,3.2
217,32,3.4
217,14,1.8
217,55,3.1
217,48,2.8
217,16,2.3
217,42,3.3
217,71,2.4
218,43,2.7
218,11,2.7
218,30,3.0
218,38,3.5
218,36,3.3
218,40,2.7
218,57,2.5
218,9,3.3
218,58,2.7
218,50,2.8
218,42,2.6
218,13,3.4
218,31,3.0
218,5,2.9
218,67,2.9
218,76,2.9
218,2,3.0
218,29,3.4
218,70,2.9
218,72,2.3
218,25,2.8
218,48,3.1
218,12,4.5
218,53,3.2
218,44,3.3
218,74,2.8
218,20,3.8
219,40,2.8
219,48,3.6
219,20,2.6
219,33,2.5
219,26,3.4
219,80,3.3
219,24,2.6
219,72,2.5
219,71,2.6
219,53,2.7
219,14,2.5
219,35,3.1
219,58,3.1
219,57,2.9
219,45,2.8
219,42,2.4
219,78,2.8
219,32,3.6
219,19,2.3
219,36,2.7
220,34,2.9
220,38,3.6
220,71,3.2
220,14,3.0
220,80,2.6
220,24,2.4
220,3,2.3
220,35,2.6
220,41,2.9
220,22,3.3
220,13,2.9
220,16,3.1
220,63,2.6
220,47,3.7
220,76,3.1
220,29,2.7
220,44,3.2
220,26,2.6
220,73,2.6
220,48,2.6
220,19,2.5
220,37,3.3
221,21,2.5
221,5,2.5
221,81,3.3
221,3,3.2
221,8,2.8
221,41,2.3
221,66,2.8
221,49,2.9
221,14,3.3
221,12,3.1
221,56,3.3
221,39,2.4
221,43,3.0
222,31,2.8
222,72,2.9
222,5,2.7
222,38,2.4
222,75,2.5
222,62,3.6
222,33,3.0
222,67,3.1
222,65,3.0
222,71,3.7
222,47,2.5
222,14,2.6
222,40,1.8
222,20,2.6
222,61,3.3
223,23,3.0
223,49,3.6
223,8,3.7
223,42,2.5
223,18,2.8
223,64,3.1
223,50,2.6
223,73,2.3
223,36,4.1
223,22,2.7
224,72,3.9
224,67,3.2
224,13,3.3
224,62,2.9
224,52,3.2
224,24,3.1
224,73,2.6
224,55,3.4
224,54,3.6
224,81,3.9
224,25,3.3
224,49,3.0
224,26,3.4
225,29,2.5
225,13,3.3
225,4,2.5
225,56,2.6
225,44,3.5
225,70,3.1
225,36,3.0
225,21,3.2
225,38,3.1
225,33,2.7
225,49,2.4
225,68,2.8
225,67,3.1
225,42,2.0
225,28,2.5
226,51,2.6
226,72,2.9
226,41,2.8
226,29,3.5
226,61,3.3
226,65,3.0
226,48,2.9
226,16,3.0
226,23,2.6
226,9,3.3
226,60,4.1
226,53,2.2
226,75,3.1
226,78,4.2
226,34,2.5
226,27,2.5
226,22,2.6
226,49,2.9
227,66,3.1
227,41,2.8
227,31,2.9
227,61,3.5
227,11,3.0
227,9,2.4
227,15,2.6
227,56,2.3
227,5,2.9
227,46,3.5
227,64,3.3
227,26,2.7
227,37,3.2
227,50,3.1
227,44,2.9
227,2,3.1
227,19,3.3
227,35,3.0
227,74,3.3
227,7,2.4
227,38,2.7
227,69,3.3
227,68,4.0
227,73,2.7
227,1,2.6
227,39,3.2
227,75,3.4
228,35,2.8
228,71,2.2
228,76,2.7
228,61,2.7
228,30,2.7
228,14,3.8
228,41,2.8
228,64,3.4
228,62,2.7
228,69,3.0
228,53,3.4
228,9,2.9
228,42,3.2
228,39,2.6
228,78,3.4
228,8,3.3
228,50,2.8
228,46,2.9
228,23,2.7
228,57,2.7
228,79,2.9
228,49,2.8
228,1,3.8
228,13,4.1
229,29,2.8
229,66,2.4
229,70,3.0
229,50,2.2
229,18,2.7
229,27,3.1
229,19,3.3
229,60,2.9
229,23,3.3
229,30,3.0
229,63,3.5
229,31,3.9
229,80,3.1
229,37,3.0
229,61,3.4
229,76,3.0
229,51,2.9
229,79,2.8
230,22,3.0
230,80,2.3
230,35,3.3
230,14,2.9
230,53,3.1
230,5,2.2
230,78,2.8
230,46,3.0
230,49,2.8
230,72,2.3
230,27,3.1
230,24,2.9
230,20,2.5
230,45,3.4
230,36,2.2
231,40,3.1
231,27,2.7
231,23,2.4
231,81,3.4
231,80,2.8
231,33,3.7
231,28,2.4
231,34,3.0
231,6,2.1
232,65,3.3
232,20,3.2
232,29,2.5
232,51,3.0
232,33,2.6
232,39,3.2
232,30,3.6
232,50,2.6
232,43,2.6
232,12,2.5
232,26,3.1
232,47,2.2
232,58,2.8
232,57,2.9
232,5,2.2
232,81,2.9
232,75,2.8
232,70,2.1
232,24,3.3
232,31,2.9
232,13,2.6
232,62,3.3
232,68,2.9
233,20,2.4
233,24,3.3
233,7,3.0
233,32,3.0
233,51,3.4
233,52,4.2
233,21,2.9
233,10,3.0
233,76,2.6
233,16,3.4
233,18,3.1
233,42,2.8
233,55,3.8
233,3,2.5
233,73,2.3
233,62,2.9
233,68,3.2
233,81,3.1
233,14,3.1
233,13,2.5
233,77,3.8
233,56,3.9
233,63,2.6
233,34,2.7
233,53,3.1
233,64,2.9
234,8,2.7
234,55,3.3
234,12,2.9
234,69,3.1
234,58,3.7
234,67,2.9
234,26,3.0
234,15,3.0
234,36,3.1
235,64,2.8
235,41,3.4
235,60,3.4
235,15,3.1
235,40,3.6
235,21,3.1
235,19,4.3
235,69,2.3
235,80,4.1
235,16,3.2
235,79,3.4
235,24,3.3
235,7,3.0
235,18,4.0
235,76,3.2
236,53,3.1
236,52,3.6
236,30,3.3
236,58,3.1
236,47,3.1
236,9,3.8
236,7,3.5
236,25,2.6
236,46,3.1
236,6,2.8
236,64,3.2
236,80,3.7
236,35,3.1
236,14,2.7
236,32,2.7
237,74,3.1
237,81,3.6
237,52,2.3
237,68,2.5
237,67,2.8
237,17,2.7
237,14,2.4
237,15,2.8
237,19,3.4
237,7,2.5
237,10,2.8
238,76,2.9
238,66,2.7
238,33,3.3
238,52,2.9
238,74,3.0
238,72,3.4
238,44,3.2
238,79,3.0
238,62,2.6
238,57,3.2
238,59,3.4
238,54,2.8
239,69,2.7
239,50,3.3
239,64,2.6
239,73,3.5
239,32,2.7
239,1,3.7
239,6,3.0
239,80,2.6
239,2,3.0
239,66,3.6
239,52,2.9
239,58,2.5
239,3,3.4
239,30,2.8
239,78,2.9
239,14,2.9
239,40,3.3
239,51,3.9
239,59,2.6
240,44,3.3
240,2,3.2
240,55,3.1
240,24,3.0
240,36,3.3
240,22,3.4
240,67,2.8
240,23,2.2
240,29,2.3
240,14,2.9
240,76,2.8
240,81,3.4
240,19,3.0
240,35,3.2
240,12,3.1
240,9,2.9
240,33,2.9
240,18,2.7
240,25,3.3
240,56,3.3
240,11,2.6
240,17,2.9
240,74,3.3
240,48,2.8
240,40,2.9
240,72,3.1
241,32,2.4
241,53,3.4
241,43,2.6
241,76,3.1
241,64,2.3
241,36,2.4
241,57,3.1
241,1,2.1
241,33,2.8
241,22,2.9
241,12,2.9
241,63,2.8
241,28,3.0
242,38,3.7
242,16,2.6
242,67,3.2
242,15,2.8
242,36,2.4
242,55,3.0
242,60,2.6
242,13,2.4
242,57,3.1
242,30,3.3
242,78,3.4
242,3,2.9
242,48,3.4
242,47,3.1
242,24,3.2
243,43,3.0
243,10,2.4
243,59,2.9
243,63,2.8
243,31,2.6
243,51,2.9
243,72,2.9
243,30,2.9
243,56,2.8
243,48,3.0
244,25,2.7
244,2,3.1
244,64,3.3
244,6,3.9
244,65,3.0
244,78,2.8
244,21,2.9
244,28,2.6
244,76,3.0
244,71,3.2
244,81,2.8
244,38,3.5
244,56,2.7
244,62,3.6
244,49,3.0
244,11,2.9
245,7,3.6
245,52,4.0
245,43,3.2
245,4,2.6
245,20,2.7
245,69,2.9
245,54,3.2
245,11,3.4
245,31,2.2
245,80,3.5
245,13,3.3
245,56,3.5
245,58,2.9
245,55,3.9
245,45,2.7
245,29,2.7
245,3,3.0
245,79,3.3
245,33,2.9
245,65,2.7
245,72,4.1
245,5,2.8
245,74,2.2
245,75,2.1
245,16,3.7
245,8,2.5
245,51,3.5
246,64,3.0
246,17,2.3
246,56,2.4
246,68,3.3
246,61,2.7
246,9,2.4
246,2,3.5
246,63,2.5
246,43,2.5
246,11,2.0
246,13,3.3
246,19,2.7
246,29,3.6
246,44,2.8
246,45,2.5
246,28,2.4
246,27,2.6
246,67,3.5
246,73,2.5
246,35,2.5
246,60,2.9
246,16,2.5
246,42,2.9
246,1,3.6
246,21,2.8
247,34,2.3
247,55,1.8
247,7,2.5
247,58,3.0
247,28,3.4
247,53,2.6
247,23,2.3
247,64,2.7
247,22,3.2
247,81,2.3
247,73,2.6
247,40,2.8
247,54,3.0
247,61,2.8
247,74,2.7
247,16,2.3
247,41,2.5
248,55,2.8
248,64,2.7
248,52,3.3
248,53,2.8
248,7,3.1
248,62,3.3
248,37,3.6
248,56,2.8
248,24,3.7
248,57,2.8
248,25,2.2
248,17,3.2
248,13,2.5
248,38,2.5
248,16,3.0
248,35,4.0
248,76,3.0
248,49,4.0
248,78,3.2
248,20,2.7
248,5,3.0
248,79,2.4
249,12,3.3
249,5,2.9
249,63,3.4
249,49,3.5
249,80,3.7
249,77,2.5
249,6,2.2
249,23,3.0
249,78,3.7
249,59,3.0
249,65,3.6
249,43,3.2
249,45,2.5
249,3,3.3
249,58,2.4
249,40,3.5
249,19,2.8
249,39,2.6
249,33,3.6
249,73,2.5
249,18,3.4
249,34,3.3
249,66,3.4
249,13,3.2
249,11,3.4
249,60,2.6
250,68,2.4
250,15,2.8
250,77,3.3
250,52,3.6
250,78,4.1
250,51,2.5
250,43,2.5
250,64,2.8
250,50,3.1
250,74,2.7
250,58,3.5
250,62,2.5
250,45,3.0
251,17,2.8
251,16,3.3
251,35,2.7
251,78,2.7
251,28,3.1
251,45,2.9
251,2,3.6
251,63,3.6
251,34,3.2
251,41,3.7
251,5,3.3
251,38,2.7
251,79,2.8
251,12,2.7
251,80,2.0
251,31,2.9
251,53,3.0
251,15,3.2
251,71,3.5
251,32,3.6
251,49,3.2
251,52,2.5
251,60,1.3
251,76,2.6
251,74,3.2
252,49,3.0
252,65,3.7
252,17,3.3
252,53,2.8
252,76,4.3
252,80,3.1
252,71,3.7
252,46,3.0
252,37,3.5
252,42,2.9
252,6,3.1
252,45,3.5
253,35,2.6
253,57,2.7
253,40,2.9
253,73,2.5
253,23,3.1
253,4,3.0
253,79,3.0
253,65,2.9
253,58,2.4
253,52,2.6
253,48,3.2
253,10,2.8
253,31,2.3
253,50,2.7
253,19,2.7
253,36,2.7
253,77,2.7
253,56,2.8
253,49,2.8
253,43,3.0
253,28,2.8
254,25,3.1
254,3,2.7
254,22,3.3
254,46,3.1
254,63,2.7
254,18,3.0
254,52,2.6
254,38,2.8
254,81,3.1
254,5,2.9
254,47,2.8
254,79,3.2
254,29,3.0
254,77,3.1
254,7,3.1
254,58,3.8
254,64,2.9
254,40,3.1
254,14,2.3
254,34,3.2
255,71,3.5
255,17,3.6
255,9,2.3
255,40,3.2
255,16,3.1
255,39,2.8
255,11,2.9
255,77,3.3
255,1,3.3
255,59,2.6
255,66,3.1
255,27,3.6
255,74,2.6
255,6,3.3
255,41,3.6
255,80,2.3
255,78,3.5
255,52,2.7
255,72,2.8
255,12,2.9
255,73,2.7
255,67,3.2
255,45,3.6
255,64,2.5
255,38,2.8
256,36,2.5
256,29,2.8
256,37,2.7
256,56,2.4
256,3,2.8
256,52,2.7
256,30,2.5
256,69,3.5
256,73,3.1
256,4,3.5
256,14,2.7
256,62,3.0
256,77,2.8
256,79,2.4
256,33,2.3
256,57,3.0
256,11,2.5
256,65,3.1
256,24,3.0
256,2,2.6
256,35,3.0
256,47,2.8
256,51,2.5
256,67,3.2
256,31,2.3
257,71,2.6
257,5,2.9
257,56,2.7
257,67,3.0
257,46,2.6
257,7,3.5
257,43,2.8
257,2,2.6
257,78,2.8
257,11,3.1
257,38,3.0
257,68,3.7
257,48,2.8
257,12,3.1
257,17,3.4
257,13,2.6
257,41,2.8
257,61,3.0
257,36,3.1
257,9,4.0
257,73,3.3
258,69,2.5
258,39,2.6
258,22,3.9
258,54,3.8
258,66,3.2
258,49,2.9
258,33,2.8
258,11,3.4
258,34,2.5
258,12,2.8
258,41,2.5
258,25,3.4
258,19,3.0
258,29,3.0
258,10,3.2
258,44,3.3
258,4,2.6
258,78,3.5
258,8,2.2
258,56,2.5
258,71,3.0
258,48,2.7
259,81,2.9
259,54,3.1
259,76,2.6
259,78,3.4
259,3,2.9
259,26,2.8
259,2,3.1
259,46,3.5
259,42,3.4
259,29,3.4
259,69,3.4
259,22,2.4
259,34,4.7
259,41,2.6
259,35,3.0
259,72,2.8
259,45,2.3
259,15,2.9
259,17,3.0
259,47,2.0
259,40,2.8
260,80,3.6
260,1,2.9
260,39,3.5
260,36,2.7
260,31,3.4
260,45,2.8
260,48,2.8
260,22,3.2
260,23,2.7
260,57,3.0
261,50,3.1
261,48,3.2
261,16,3.5
261,60,2.2
261,41,2.6
261,10,3.3
261,11,3.7
261,77,2.8
261,72,3.0
261,56,2.6
261,21,2.8
261,49,3.1
261,70,3.4
261,15,4.0
261,27,2.4
261,18,2.7
261,38,2.6
261,42,2.2
261,57,2.5
261,14,3.8
261,12,3.3
261,75,3.0
261,74,2.5
261,25,3.1
262,80,3.3
262,5,3.1
262,52,3.2
262,28,3.1
262,36,2.3
262,24,3.8
262,72,3.2
262,57,2.3
262,30,3.2
263,59,4.0
263,56,3.8
263,47,3.1
263,10,2.7
263,28,3.0
263,43,3.1
263,69,3.2
263,2,3.0
263,23,3.4
263,37,2.5
263,77,3.4
263,44,2.8
263,22,3.7
264,61,3.1
264,74,3.0
264,70,3.7
264,81,3.4
264,6,3.2
264,21,3.3
264,2,3.0
264,40,2.4
264,79,3.2
264,71,2.9
264,55,2.7
265,45,2.5
265,33,2.2
265,30,2.9
265,24,3.0
265,48,2.9
265,47,3.1
265,12,3.4
265,14,3.1
265,76,2.5
265,80,2.7
265,61,2.6
265,25,2.8
265,49,3.1
265,54,2.9
265,13,3.3
265,40,3.6
265,52,3.0
265,35,2.8
265,63,2.9
265,69,2.6
265,62,2.5
265,23,2.9
265,39,2.1
265,59,2.9
265,36,3.4
265,15,3.2
266,33,2.5
266,36,3.1
266,3,3.2
266,41,2.9
266,29,2.9
266,62,3.4
266,80,2.4
266,38,3.1
266,20,3.1
266,48,2.6
266,56,2.8
266,79,3.4
266,77,3.2
266,12,2.7
266,40,3.1
266,51,2.8
266,8,3.6
266,61,2.7
267,35,2.6
267,42,3.2
267,18,3.5
267,29,2.5
267,36,3.1
267,68,2.3
267,4,2.4
267,7,3.4
267,15,3.2
267,61,2.3
267,59,3.5
267,11,3.4
267,62,2.9
267,47,2.8
267,26,2.7
267,81,3.7
267,21,3.1
267,40,2.8
267,63,3.4
267,75,3.0
267,43,3.0
267,73,3.1
267,52,3.7
267,25,3.4
268,51,2.6
268,15,3.1
268,58,2.9
268,59,3.0
268,2,3.1
268,43,2.7
268,7,2.6
268,13,2.7
268,57,3.2
269,6,2.9
269,73,2.7
269,60,3.4
269,67,2.9
269,27,3.1
269,19,3.3
269,56,2.7
269,75,3.3
269,28,2.9
270,19,2.9
270,49,2.7
270,7,3.6
270,6,1.8
270,38,2.8
270,63,3.4
270,73,3.3
270,55,3.2
270,70,2.4
270,4,2.5
270,33,3.5
270,60,2.9
270,26,3.2
270,24,2.5
270,9,3.6
270,22,2.5
270,56,2.9
271,75,2.8
271,33,3.6
271,71,3.3
271,31,3.2
271,17,4.3
271,43,3.6
271,52,2.7
271,60,3.1
271,24,2.8
271,42,3.3
271,30,3.1
271,69,2.8
271,57,3.8
271,7,2.5
271,9,3.6
271,35,2.8
271,59,4.2
271,72,2.9
271,21,2.5
271,74,2.6
271,48,3.3
271,77,2.6
271,29,3.0
271,36,2.9
272,24,2.9
272,79,3.1
272,61,2.4
272,56,2.5
272,31,3.6
272,27,3.2
272,2,3.5
272,39,2.7
272,54,2.6
272,52,2.7
272,7,2.7
272,30,2.7
272,8,3.2
272,33,3.4
272,69,3.5
272,58,2.4
272,12,2.5
272,19,3.5
272,71,3.8
273,77,3.9
273,48,2.3
273,61,2.1
273,55,2.9
273,28,3.2
273,14,3.0
273,18,2.8
273,76,2.2
273,41,2.2
273,63,2.8
273,3,2.7
273,7,2.8
273,33,3.3
273,51,2.0
273,21,3.0
273,26,2.7
273,52,2.2
273,36,3.0
273,49,2.9
273,68,3.3
273,22,2.9
273,69,2.9
273,78,3.1
274,11,2.8
274,36,3.1
274,33,2.9
274,81,2.5
274,27,3.2
274,9,3.4
274,69,3.8
274,75,2.8
274,38,3.2
274,51,3.0
274,2,3.1
274,12,3.0
274,8,3.4
274,4,3.3
274,34,2.9
274,40,3.0
274,46,3.6
274,43,2.7
274,21,2.5
274,20,2.9
274,13,3.9
274,10,3.0
274,18,3.3
275,46,2.5
275,2,3.1
275,32,2.6
275,34,3.1
275,10,3.0
275,24,3.3
275,38,2.4
275,48,3.2
275,17,2.7
275,7,3.2
275,65,3.8
275,3,3.6
275,4,3.2
276,4,3.0
276,78,2.9
276,81,2.8
276,8,2.3
276,67,3.1
276,56,2.8
276,77,3.4
276,36,3.1
276,44,3.1
276,29,3.1
276,61,3.4
276,64,3.1
276,75,2.5
276,3,3.4
276,40,3.3
276,31,3.9
276,30,2.6
276,55,2.9
276,32,2.7
276,38,3.4
277,9,2.5
277,23,2.6
277,29,3.1
277,32,4.0
277,17,2.8
277,59,2.8
277,70,2.7
277,40,3.1
277,57,3.5
277,31,3.4
277,25,2.7
277,64,2.9
277,14,3.1
277,79,3.2
277,10,2.9
277,74,3.0
277,49,3.3
277,18,3.3
277,68,3.2
277,8,2.7
277,55,2.6
278,1,2.8
278,12,3.3
278,46,2.8
278,20,2.8
278,54,3.1
278,37,2.8
278,68,3.0
278,30,2.6
278,10,2.5
278,79,3.3
278,27,2.6
278,13,3.5
278,15,3.3
278,80,3.2
278,64,3.0
278,7,3.3
279,60,2.7
279,51,2.7
279,73,3.2
279,38,3.2
279,55,3.2
279,77,2.9
279,26,2.7
279,43,3.2
279,53,2.4
279,35,2.6
279,25,2.8
279,22,3.5
280,20,2.7
280,76,2.9
280,81,3.0
280,64,3.7
280,50,2.9
280,68,2.6
280,12,3.0
280,14,2.7
280,4,2.4
280,1,3.2
281,37,2.7
281,50,3.5
281,4,3.5
281,62,3.0
281,77,2.7
281,9,2.6
281,75,2.9
281,39,2.9
281,46,2.9
281,29,3.1
281,70,3.3
281,73,2.7
281,8,2.5
281,12,2.6
281,30,3.4
281,38,2.7
281,13,3.8
281,72,3.3
281,81,2.7
281,48,2.6
281,71,2.4
281,15,2.2
281,33,2.7
281,22,2.6
282,3,3.7
282,66,2.8
282,61,3.9
282,17,2.8
282,13,3.0
282,54,3.3
282,5,3.6
282,77,2.8
282,38,2.4
282,52,3.2
282,37,3.3
282,40,2.8
282,22,2.1
282,26,2.9
282,41,2.4
282,48,2.1
282,12,3.3
282,62,2.5
282,8,2.9
282,42,2.4
282,20,2.7
282,53,2.9
283,38,3.9
283,81,3.5
283,73,2.2
283,36,3.2
283,64,3.3
283,50,2.3
283,66,3.4
283,62,3.3
283,18,2.3
283,58,3.4
283,9,2.6
283,80,3.0
283,17,3.0
283,23,2.7
283,21,2.9
283,45,3.2
283,68,2.6
283,55,2.7
283,78,2.9
283,32,2.8
283,65,3.2
283,7,3.1
283,2,3.3
284,54,2.7
284,29,2.7
284,5,2.9
284,46,2.8
284,24,3.1
284,50,2.8
284,25,2.6
284,39,3.3
284,79,2.8
284,16,3.1
284,62,2.9
284,6,2.8
284,26,3.0
284,74,3.5
284,53,2.9
284,78,2.6
285,17,2.9
285,11,2.7
285,50,3.3
285,54,2.8
285,16,2.6
285,38,3.1
285,73,3.0
285,18,3.0
285,21,2.8
285,47,3.0
285,64,2.4
285,70,2.9
285,34,2.0
285,6,3.3
285,24,3.2
285,33,2.8
285,61,2.9
285,26,2.9
285,37,3.5
285,69,2.6
285,25,3.1
285,20,2.6
285,32,2.4
285,45,2.9
285,22,2.6
286,7,2.5
286,64,2.6
286,69,2.5
286,78,2.8
286,33,2.7
286,39,3.9
286,43,2.8
286,19,3.1
286,47,2.9
286,51,2.8
287,73,2.8
287,2,2.3
287,40,4.3
287,13,3.4
287,4,3.4
287,22,2.6
287,5,2.6
287,45,2.5
287,29,2.3
287,35,3.4
287,24,3.1
287,27,2.3
287,76,2.4
287,69,2.8
287,71,3.3
287,31,3.0
287,36,2.6
287,9,2.8
287,49,2.3
287,38,2.8
288,26,2.1
288,40,3.1
288,22,2.8
288,35,3.6
288,70,2.3
288,44,2.7
288,74,2.4
288,81,3.2
288,49,3.6
288,36,2.7
288,51,3.0
288,12,3.1
288,66,2.9
288,48,3.6
288,42,2.7
288,25,2.5
288,79,2.3
288,53,3.4
288,45,2.9
288,1,2.8
288,67,3.4
288,65,2.1
288,80,2.7
288,3,2.8
289,16,3.4
289,44,3.2
289,81,2.7
289,66,2.6
289,52,3.1
289,46,3.2
289,23,3.0
289,19,3.8
289,38,2.8
289,79,3.3
289,29,3.7
289,32,3.2
289,24,3.0
289,78,3.0
289,4,3.2
289,47,2.6
289,27,3.2
